MeterNumber	Street	BlockLimits	StandardizedAddress	SegmentID	StreetCode	Side	Dist	Manufacturer	Model	Rate	DayFrom	DayTo	HourFrom	HourTo	HourLimit	MinLimit	DateInstlaled	Timer	ST
7728077	N 19	501	501 N 19TH ST	422341	88150	E	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"I																			"
7728078	N 19	501	501 N 19TH ST	422341	88150	E	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"I																			"
7728079	N 19	401	401 N 19TH ST	420683	88150	E	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"I																			"
7728080	N 19	401	401 N 19TH ST	420683	88150	E	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"I																			"
7728081	N 19	501	501 N 19TH ST	422341	88150	E	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"I																			"
7728082	N 19	501	501 N 19TH ST	422341	88150	E	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"I																			"
7728083	N 19	501	501 N 19TH ST	422341	88150	E	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"I																			"
7728084	N 19	501	501 N 19TH ST	422341	88150	E	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"I																			"
7728085	N 19	501	501 N 19TH ST	422341	88150	E	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"I																			"
7728086	N 19	501	501 N 19TH ST	422341	88150	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"R																			"
7728087	N 19	501	501 N 19TH ST	422341	88150	E	77	D	80	1	MON	SAT	0800A	0630P	4		10/1/1960	1HR	"R																			"
7728088	N 19	501	501 N 19TH ST	422341	88150	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		12/16/1987	1HR	"R																			"
7728089	N 19	500	500 N 19TH ST	422341	88150	E	77	D-E	80	1	MON	SAT	0800A	0800P	1		12/16/1987	1HR	"R																			"
7728094	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		12/16/1987	1HR	"R																			"
7728095	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		4/1/1984	4HR	"R																			"
7728096	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		4/1/1984	4HR	"R																			"
7728097	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		4/1/1984	4HR	"R																			"
7728098	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		4/1/1984	4HR	"R																			"
7728099	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		4/1/1984	4HR	"R																			"
7728100	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		4/1/1984	4HR	"R																			"
7728101	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		4/1/1984	4HR	"R																			"
7728102	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		4/1/1984	4HR	"R																			"
7728103	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		4/1/1984	4HR	"R																			"
7728104	SPRING GARDEN	1800	1800 SPRING GARDEN ST	420562	73800	S	77	D-E	80	2	MON	SAT	0800A	0800P	1		4/1/1984	4HR	"R																			"
7728107	N 18	500	500 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"I																			"
7728108	N 18	500	500 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728109	N 18	500	500 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728110	N 18	500	500 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728111	N 18	500	500 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728112	N 18	500	500 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728113	N 18	500	500 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728114	N 18	500	500 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"I																			"
7728115	N 18	500	500 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"I																			"
7728116	N 18	500	500 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"I																			"
7728117	N 18	400	400 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"I																			"
7728118	N 18	400	400 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"I																			"
7728119	N 18	400	400 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"I																			"
7728120	N 18	400	400 N 18TH ST	423237	88130	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"I																			"
7728123	N 18	401	401 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728124	N 18	401	401 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"R																			"
7728125	N 18	501	501 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"I																			"
7728126	N 18	401	401 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"I																			"
7728127	N 18	401	401 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"I																			"
7728128	N 18	401	401 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"I																			"
7728129	N 18	401	401 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"I																			"
7728130	N 18	401	401 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"I																			"
7728131	N 18	501	501 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"I																			"
7728132	N 18	501	501 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"I																			"
7728133	N 18	501	501 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"I																			"
7728134	N 18	501	501 N 18TH ST	423237	88130	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	4HR	"I																			"
7728140	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"I																			"
7728141	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728142	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728143	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728144	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"I																			"
7728145	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728146	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728147	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728148	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728149	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728150	SPRING GARDEN	1700	1700 SPRING GARDEN ST	420568	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728160	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E-HP	80	1.25	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728161	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728162	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728163	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728164	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728165	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728166	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728167	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728168	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728169	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728170	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728171	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728174	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728175	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728176	N 17	400	400 N 17TH ST	422066	88110	W	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728178	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728179	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728180	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728181	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728182	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728183	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728184	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728185	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728186	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728187	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728188	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728189	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728190	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728191	N 17	501	501 N 17TH ST	420567	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728192	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728193	N 17	401	401 N 17TH ST	422066	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728194	N 17	501	501 N 17TH ST	420567	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728195	N 17	501	501 N 17TH ST	420567	88110	E	77	D-E	80	1	MON	SAT	0800A	0630P	4		4/1/1984	4HR	"R																			"
7728202	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1.25	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"I																			"
7728203	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728204	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728205	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728206	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728207	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728210	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728211	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728212	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728213	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728214	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728215	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728216	SPRING GARDEN	1600	1600 SPRING GARDEN ST	-1	73800	S	77	D-E	80	1	MON	SAT	0800A	0630P	4		10/1/1960	2HR	"R																			"
7728219	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E-HP	80	1	SUN	SUN	0700A	1159P	2		10/1/1960	2HR	"I																			"
7728220	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		10/1/1960	2HR	"R																			"
7728221	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		10/1/1960	2HR	"R																			"
7728222	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		10/1/1960	2HR	"R																			"
7728223	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		10/1/1960	2HR	"R																			"
7728224	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		4/1/1984	2HR	"R																			"
7728225	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		4/1/1984	2HR	"R																			"
7728226	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		4/1/1984	2HR	"R																			"
7728227	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		4/1/1984	2HR	"R																			"
7728228	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		4/1/1984	2HR	"R																			"
7728229	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		4/1/1984	2HR	"R																			"
7728230	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		4/1/1984	2HR	"R																			"
7728231	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		10/1/1960	2HR	"R																			"
7728232	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		10/1/1960	2HR	"R																			"
7728233	SPRING GARDEN	1500	1500 SPRING GARDEN ST	420589	73800	S	77	D-E	80	1	SUN	SUN	0700A	1159P	2		10/1/1960	2HR	"R																			"
7728236	N 15	501	501 N 15TH ST	422065	88070	E	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728237	N 15	501	501 N 15TH ST	422065	88070	E	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728238	N 15	501	501 N 15TH ST	422065	88070	E	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728239	N 15	501	501 N 15TH ST	422065	88070	E	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728240	N 15	501	501 N 15TH ST	422065	88070	E	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728241	N 15	501	501 N 15TH ST	422065	88070	E	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728242	N 15	501	501 N 15TH ST	422065	88070	E	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"I																			"
7728245	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E-HP	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"I																			"
7728246	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728247	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728248	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728249	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728250	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728251	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728252	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728253	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728254	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728255	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		10/1/1960	2HR	"R																			"
7728256	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		4/1/1984	4HR	"R																			"
7728257	SPRING GARDEN	1400	1400 SPRING GARDEN ST	440851	73800	S	77	D-E	80	2	MON	SAT	0800A	0630P	2		4/1/1984	4HR	"R																			"
8F001	VINE	1401	1401 VINE ST	422950	80120	N	8	METRIC	P&D	2	MON	FRI	0930A	0400P	2		3/8/2010	24HR	"I																			"
8F001	VINE	1401	1401 VINE ST	422950	80120	N	8	METRIC	P&D	2	SAT	SAT	0800A	0800P	2		3/8/2010	24HR	"I																			"
8F002	VINE	1401	1401 VINE ST	422950	80120	N	8	METRIC	P&D	2	MON	FRI	0930A	0400P	2		3/8/2010	24HR	"I																			"
8F002	VINE	1401	1401 VINE ST	422950	80120	N	8	METRIC	P&D	2	SAT	SAT	0800A	0800P	2		3/8/2010	24HR	"I																			"
8F003	VINE	1401	1401 VINE ST	422950	80120	N	8	METRIC	P&D	2	MON	FRI	0930A	0400P	2		3/8/2010	24HR	"I																			"
8F003	VINE	1401	1401 VINE ST	422950	80120	N	8	METRIC	P&D	2	SAT	SAT	0800A	0800P	2		3/8/2010	24HR	"I																			"
8F004	VINE	1601	1601 VINE ST	421993	80120	N	8	METRIC	P&D	2	MON	SAT	0800A	0800P	3		3/8/2010	24HR	"I																			"
8F005	VINE	1601	1601 VINE ST	421993	80120	N	8	METRIC	P&D	2	MON	SAT	0800A	0800P	3		3/8/2010	24HR	"I																			"
8F007	VINE	1701	1701 VINE ST	421992	80120	N	8	METRIC	P&D	2	MON	SAT	0800A	0800P	3		3/8/2010	24HR	"R																			"
8F008	VINE	1701	1701 VINE ST	421992	80120	N	8	METRIC	P&D	2	MON	SAT	0800A	0800P	3		3/8/2010	24HR	"R																			"
8F012	VINE	1900	1900 VINE ST	421990	80120	S	8	METRIC	P&D	2	MON	SAT	0800A	0800P	2		2/5/2010	24HR	"I																			"
8F014	VINE	1900	1900 VINE ST	421990	80120	N	8	METRIC	P&D	2	MON	SAT	0800A	0800P	2		2/5/2010	24HR	"I																			"
8F015	VINE	1900	1900 VINE ST	421990	80120	S	8	METRIC	P&D	2	MON	FRI	0800A	0400P	2		3/9/2010	24HR	"I																			"
8F015	VINE	1900	1900 VINE ST	421990	80120	S	8	METRIC	P&D	2	SAT	SAT	0800A	0800P	2		3/9/2010	24HR	"I																			"
8F016	VINE	1900	1900 VINE ST	421990	80120	S	8	METRIC	P&D	1.5	MON	FRI	0800A	0400P	2		3/9/2010	24HR	"R																			"
8F016	VINE	1900	1900 VINE ST	421990	80120	S	8	METRIC	P&D	1.5	SAT	SAT	0800A	0800P	2		3/9/2010	24HR	"R																			"
8F017	VINE	1900	1900 VINE ST	421990	80120	S	8	METRIC	P&D	2	MON	FRI	0800A	0400P	2		3/9/2010	24HR	"I																			"
8F017	VINE	1900	1900 VINE ST	421990	80120	S	8	METRIC	P&D	2	SAT	SAT	0800A	0800P	2		3/9/2010	24HR	"I																			"
8F018	N 19	300	300 N 19TH ST	420720	88150	W	8	METRIC	P&D	2	MON	SAT	0800A	0800P	3		1/29/2010	24HR	"I																			"
8F019	VINE	1800	1800 VINE ST	422255	80120	S	8	METRIC	P&D	2	MON	FRI	0800A	0400P	2		2/5/2010	24HR	"I																			"
8F019	VINE	1800	1800 VINE ST	422255	80120	S	8	METRIC	P&D	2	SAT	SAT	0800A	0800P	2		2/5/2010	24HR	"I																			"
8F020	VINE	1800	1800 VINE ST	422255	80120	S	8	METRIC	P&D	2	MON	FRI	0800A	0400P	2		2/5/2010	24HR	"I																			"
8F020	VINE	1800	1800 VINE ST	422255	80120	S	8	METRIC	P&D	2	SAT	SAT	0800A	0800P	2		2/5/2010	24HR	"I																			"
8F021	VINE	1800	1800 VINE ST	422255	80120	S	8	METRIC	P&D	2	MON	FRI	0800A	0400P	2		2/5/2010	24HR	"I																			"
8F021	VINE	1800	1800 VINE ST	422255	80120	S	8	METRIC	P&D	2	SAT	SAT	0800A	0800P	2		2/5/2010	24HR	"I																			"
8F022	N 18	301	301 N 18TH ST	420763	88130	E	8	METRIC	P&D	1.25	MON	SAT	0800A	0400P	4		3/10/2010	24HR	"I																			"
8F023	VINE	1700	1700 VINE ST	422253	80120	S	8	METRIC	P&D	2	MON	SAT	0800A	0800P	3		3/9/2010	24HR	"I																			"
8F024	VINE	1700	1700 VINE ST	422253	80120	S	8	METRIC	P&D	2	MON	SAT	0800A	0800P	3		3/9/2010	24HR	"I																			"
8F026	B FRANKLIN PKWY	2001	2001 BENJAMIN FRANKLIN PKWY	420751	16880	N	8	METRIC	P&D	1.25	SUN	SAT	0800A	0800P	12		3/2/2012	24HR	"I																			"
8F027	B FRANKLIN PKWY	2001	2001 BENJAMIN FRANKLIN PKWY	420751	16880	N	8	METRIC	P&D	1.25	SUN	SAT	0800A	0800P	12		3/2/2012	24HR	"I																			"
8F028	B FRANKLIN PKWY	2001	2001 BENJAMIN FRANKLIN PKWY	420751	16880	N	8	METRIC	P&D	1.25	SUN	SAT	0800A	0800P	12		3/2/2012	24HR	"I																			"
8F029	B FRANKLIN PKWY	2101	2101 BENJAMIN FRANKLIN PKWY	422074	16880	N	8	METRIC	P&D	2	SUN	SAT	0800A	0800P	3		9/27/2011	24HR	"I																			"
8F030	B FRANKLIN PKWY	2101	2101 BENJAMIN FRANKLIN PKWY	422074	16880	N	8	METRIC	P&D	2	SUN	SAT	0800A	0800P	3		9/27/2011	24HR	"I																			"
8F031	B FRANKLIN PKWY	2101	2101 BENJAMIN FRANKLIN PKWY	422074	16880	N	8	METRIC	P&D	2	SUN	SAT	0800A	0800P	3		9/27/2011	24HR	"I																			"
8F032	B FRANKLIN PKWY	2201	2201 BENJAMIN FRANKLIN PKWY	420643	16880	N	8	METRIC	P&D	2	SUN	SUN	0800A	0800P	3		9/27/2011	24HR	"I																			"
